category,category_id,job_title,company,location,salary_range,skills_text,contract_type,date_posted,job_url,job_id
Marketing/Communications,104,Marketing,Alters- und Pflegeheim Länzerthus AG,Rupperswil,CHF 60600 - 100600 (jobs.ch estimate),"Als modernes Alters- und Pflegeheim mit familiärem Umfeld sind im Länzerthus 119 pflegebedürftige Bewohnende vorwiegend aus den Trägergemeinden Rupperswil, Auenstein, Hunzenschwil und Schafisheim zu Hause. Auf 5 Abteilungen verteilt, erbringen täglich rund 140 Mitarbeitende ihre viel geschätzten Leistungen für die Bewohnenden, Angehörigen und externen Besuchenden. Marketing Aufgaben Massgebliche Verantwortung für die Erhaltung, Verbesserung und Weiterentwicklung des Qualitätmanagements im Hinblick auf die strategische Entwicklung des Länzerthus Projektleitung und Mitwirkung in institutionsweiten Entwicklungs- und Veränderungsprojekten Erstellung und Umsetzung von Marketing-Kampagnen (Flyer, Broschüren, etc.) Administrative Aufgaben im Bereich Marketing Betreuung und Bewirtschaftung des internen Quality Managements Betreuung und Bewirtschaftung der Website Verantwortung der Kommunikation nach Aussen in enger Absprache mit der Geschäftsleitung Voraussetzungen Abgeschlossene Ausbildung als Kaufmann/-frau oder gleichwertig Fundierte, praktische Erfahrugn im Marketing und Projektbegleitung Erfahrung im Gesundheitswesen oder vergleichbarer Institution von Vorteil Erfahrung in der Betreuung von Websites und Social-Media-Kanälen Sehr stilsicheres Deutsch in Wort und Schrift Wir bieten Moderner und gut erreichbarer Arbeitsort Möglichkeit für Homeoffice Attraktive Benefits (eine Auswahl ist unter www.laenzerthus.ch/offene_stellen ersichtlich) Kontakt Cornelia Zobrist HR Assistentin Alters- und Pflegeheim Länzerthus AG Telefon: +41 62 889 38 85 Barbara Locher Fachverantwortliche HR Alters- und Pflegeheim Länzerthus AG Telefon: +41 62 889 03 81",Hybrid,2026-04-17T05:02:51+02:00,https://www.jobs.ch/en/vacancies/detail/47ecbfd1-66a1-4ce4-aba9-677e74cf01c0/,47ecbfd1-66a1-4ce4-aba9-677e74cf01c0
Marketing/Communications,104,Spécialiste en communication numérique à 60-80 %,Lungenliga Schweiz,Köniz,CHF 73400 - 113400 (jobs.ch estimate),"Lungenliga Schweiz La Ligue pulmonaire est une organisation à but non lucratif qui est active dans le domaine de la santé et à échelle nationale. En Suisse, ce sont 15 ligues pulmonaires régionales qui conseillent les personnes atteintes d'une maladie pulmonaire ou des voies respiratoires afin de leur permettre de vivre de manière aussi autonome que possible et sans symptômes. La Ligue pulmonaire suisse, l'organisation faîtière, emploie 30 collaborateurs à Köniz, coordonne les activités des ligues et s’engage dans le domaine de la promotion de la santé et de la prévention. Elle représente l'organisation et ses membres, notamment auprès des médecins spécialistes, des caisses-maladie et des autorités. Envie de donner du sens à ton travail et de faire une réelle différence ? Nous recherchons, pour un remplacement de congé maternité d'août 2026 à fin mars 2027, une personne motivée pour le poste de Spécialiste en communication numérique à 60-80 % Le monde numérique est ton domaine. Tu auras la responsabilité de diriger la présence en ligne de la Ligue Pulmonaire Suisse. Tes missions: Mise à jour, développement et évaluation du site web en termes de contenu (DE, FR, IT) dans le CMS Drupal ainsi que de sa structure, en collaboration avec l'agence externe Responsable de la planification des réseaux sociaux en concertation avec les services spécialisés Planification, mise en œuvre et évaluation du contenu des réseaux sociaux ainsi que gestion de la communauté Mise en œuvre de publicités et de campagnes sur les réseaux sociaux ainsi que l'utilisation / le développement de Google Ad Grants Coordination de la newsletter bimestrielle Interlocuteur des ligues pulmonaires cantonales pour les questions de contenu et techniques dans le domaine de la communication numérique et du site web Ton profil: Formation en marketing/communication, idéalement complétée par une formation continue en marketing numérique et une connaissance des tendances actuelles Personnalité dynamique, faisant preuve d’initiative et capable de mener à bien des projets de manière autonome et orientée vers les solutions Connaissances approfondies des CMS, idéalement Drupal Connaissances en SEO, Google Ad Grants, publicités et campagnes sur les réseaux sociaux, ainsi qu'une affinité pour les outils numériques Compétences rédactionnelles et capacité à s'exprimer de manière adaptée au public cible Langue maternelle allemande ou française avec de très bonnes connaissances (niveau B2) de l'autre langue Intérêt pour les questions de santé et de politique associative Tes perspectives: Une activité riche de sens dans une organisation à but non lucratif, au sein d’une équipe dynamique et motivée. Tu bénéficieres d’un environnement de travail moderne, situé directement à la gare de Köniz, d’une culture de communication ouverte, de nombreux échanges avec des spécialistes cantonaux et des partenaires externes, ainsi que de conditions de travail flexibles et innovantes. Avons-nous attiré ton attention? Nous attendons ta candidature avec impatience ! Envoie-nous une courte lettre de motivation dans laquelle tu répondras à ces deux questions: Pourquoi souhaites-tu rejoindre notre équipe ? De quoi as-tu besoin pour exploiter pleinement tes talents et tes forces au travail ? Postule maintenant Pour toute question, Barbara Jöhr, responsable Marketing, Communication et Collecte de fonds, se fera un plaisir de te renseigner à l'adresse b.joehr@lung.ch ou Irene Benahmed, responsable des ressources humaines, à l'adresse i.benahmed@lung.ch ou 031 378 20 83 (mardi, jeudi). La Ligue pulmonaire suisse respecte les différents besoins et expériences de vie de ses collaborateurs et encourage leur diversité. L'égalité des chances est une priorité absolue. www.lungenliga.ch | LinkedIn",On-site,2026-04-17T09:49:21+02:00,https://www.jobs.ch/en/vacancies/detail/18ebdb02-22e7-40cb-8a4e-9966f5beb40f/,18ebdb02-22e7-40cb-8a4e-9966f5beb40f
Marketing/Communications,104,Digital Transformation Managerin / Digital Transformation Manager (80 - 100%),Pensionskasse des Bundes PUBLICA,Bern,CHF 90500 - 130500 (jobs.ch estimate),"Wir sind die Pensionskasse des Bundes. Uns ist wichtig, dass unsere über 100'000 versicherten und rentenbeziehenden Personen sichere und gute Vorsorgeleistungen erhalten. Deshalb legen wir die Guthaben von rund 44 Milliarden Franken verantwortungsbewusst und ertragsbringend an. Wir kommunizieren respektvoll miteinander und schätzen die Vielfalt in unseren Denkweisen, Biografien und Erfahrungen. Direkt gehaltene Immobilien Schweiz machen einen bedeutenden Teil unseres Anlagevermögens aus, nämlich rund 4 Milliarden Franken. Unser Team Operations Immobilien sucht eine oder einen Digital Transformation Managerin / Digital Transformation Manager. Digital Transformation Managerin / Digital Transformation Manager (80 - 100%) Was dich erwartet Als zentrale Schnittstelle vernetzt du den Bereich Immobilien, die IT und externe Partner. In dieser Rolle beurteilst du Standardanwendungen, begleitest deren Einführung und entwickelst die IT-Systeme im Immobilienbereich weiter. Gemeinsam mit der IT definierst du das Datenkonzept für den Bereich Immobilien, setzt es um und stellst eine hohe Datenqualität sicher. Geschäftsprozesse, Systeme und das Datenmanagement entwickelst du gemeinsam mit den Fachbereichen weiter. Dabei erkennst du, wo sich Abläufe optimieren und digitalisieren lassen. Du behältst die gesetzlichen Anforderungen im Blick und stellst sicher, dass unser Ablage- und Dokumentenmanagement korrekt aufgestellt ist. Dein Fachwissen und deine Erfahrungen bringst du auch in Projekte ein. Was wir erwarten Ein abgeschlossenes Bachelorstudium in Immobilienmanagement, Wirtschaftsinformatik oder Betriebswirtschaft. Idealerweise bringst du Erfahrung im Immobilienbereich mit und bist mit Anwendungen wie G-Rem oder Immopac vertraut. Datenmanagement interessiert dich, und du verstehst, wie Geschäftsprozesse und IT zusammenspielen. Du arbeitest strukturiert und lösungsorientiert, gerne im Team und trittst sicher auf. Du kommunizierst klar, strukturiert und stilsicher auf Deutsch. Deine Perspektiven Wir bieten dir eine verantwortungsvolle und abwechslungsreiche Aufgabe in einem motivierten Team mit kurzen Entscheidungswegen, flexiblen Arbeitsformen und Gestaltungsmöglichkeiten. Uns ist wichtig, dass unsere Mitarbeitenden am Ball bleiben. Deshalb fördern wir lebenslanges Lernen und unterstützen interne und externe Weiterbildungen. Berufs- und Privatleben kann man bei uns dank flexiblen Arbeitszeitmodellen gut vereinbaren. Kleine Kinder unserer Mitarbeitenden betreut die Kindertagesstätte publica professionell. Möchtest du diese Chance packen? Dann bewirb dich am besten gleich. Bei Fragen melde dich gerne bei Roger Burkhard, Leiter Operations Immobilien, roger.burkhard@publica.ch, +41 58 464 94 54. Pensionskasse des Bundes PUBLICA, Human Resources, Eigerstrasse 57, 3007 Bern www.publica.ch",On-site,2026-04-17T10:49:01+02:00,https://www.jobs.ch/en/vacancies/detail/956f030c-2174-4357-bbc8-5be0c6088807/,956f030c-2174-4357-bbc8-5be0c6088807
Marketing/Communications,104,Allrounder Marketingservice (m/w/d),MOTOREX AG,Langenthal,CHF 62059 - 102059 (jobs.ch estimate),"Handlungsfeld Mithilfe bei internen Anlässen (Organisation Verpflegung, Raumvorbereitung etc.) Dienstleistungen für diverse Abteilungen (Botengänge, Materialversand etc.) Bewirtschaftung der Verpflegungs- und Kaffeeautomaten (Nachschub besorgen etc.) Aushilfe an der Telefonzentrale Anforderungen Grundausbildung und Erfahrung in der Gastronomie oder einer ähnlichen Position Gute körperliche Verfassung Bereitschaft für Sondereinsätze ausserhalb der Bürozeiten Gute MS-Office-Kenntnisse, SAP-Kenntnisse von Vorteil Gute Deutschkenntnisse mündlich und schriftlich – Französisch und Englisch von Vorteil Zuverlässige Arbeitsweise und eine kommunikative, freundliche Erscheinung Vorteile der Stelle Eine abwechslungsreiche Aufgabe in einem international tätigen, erfolgreichen Schweizer Unternehmen Zeitgemässe Anstellungsbedingungen Gute Anbindungen an den öffentlichen Verkehr Wollen Sie gemeinsam mit uns die MOTOREX Zukunft mitgestalten? Dann sollten wir uns kennenlernen – wir freuen uns auf Ihre aussagekräftige und vollständige Online-Bewerbung.",On-site,2026-04-17T11:56:44+02:00,https://www.jobs.ch/en/vacancies/detail/add7571e-1ac0-4918-81a4-39184868adb5/,add7571e-1ac0-4918-81a4-39184868adb5
Consulting/Company Development,124,Berater/in Energiewende und Stromnetze,EBP Schweiz AG,Zürich,CHF 80000 - 120000 (jobs.ch estimate),"Forme mit uns Zukunft als Berater/in Energiewende und Stromnetze Du schaffst Lebensqualität. Für heutige und künftige Generationen. Dein Beitrag in unserem Team Mit deiner Arbeit bewegst du wirklich etwas. Du arbeitest in einem interdisziplinären Team an Lösungen für die Energiewende und die Zukunft der Stromnetze. Du begleitest unsere Kunden bei ihren Planungen, Investitionen und der Weiterentwicklung ihrer Geschäftsmodelle. Du begleitest die Dekarbonisierung unserer Mobilität und arbeitest an konkreten Lösungen für die Transformation der Stromverteilnetze. Mit unseren Modellen und Methoden gehören wir zu den Marktführern in der Schweiz. Von Beginn an übernimmst du Verantwortung für abwechslungsreiche Projekte in kleinen, agilen Teams – immer mit Raum für deine Ideen, deine persönliche Entwicklung und deinen eigenen Stil. Du bringst dich aktiv ein, lernst Neues, übernimmst Verantwortung und wächst Schritt für Schritt – in einem Umfeld, das Zusammenarbeit und gegenseitige Wertschätzung grossschreibt. Arbeitsbeginn per sofort oder nach Vereinbarung. Deine Kompetenzen Masterabschluss (ETH, Uni, FH) in Ingenieurwissenschaften Kenntnisse in spezifischen Themen wie Stromsysteme und Elektrotechnik, Energiepolitik, Antriebstechnik oder Energiespeicherung erwünscht Versiert im Umgang mit Datensätzen und quantitativen Analysen (gute Kenntnisse in R oder Python erwünscht) Erste Erfahrungen in der Modellierung von Stromnetzen sind ein Plus (Adaptricity, NEPLAN, PowerFactory) Natürliches Auftreten und Freude an der Zusammenarbeit im Team und am aktiven Kundenkontakt Kreativ und gesamtheitlich denkende Persönlichkeit mit ausgeprägter Eigeninitiative Ausgeprägte Lust auf Herausforderungen und persönliche sowie fachliche Weiterentwicklung Flair für selbstständiges Projektmanagement im Hinblick auf Qualität, Kosten und Termine Sehr gute mündliche und schriftliche Ausdrucksfähigkeit in Deutsch, Französischkenntnisse von Vorteil. Solltest du französischer Muttersprache sein, freuen wir uns auf deine Bewerbung besonders. Wir engagieren uns im breiten Themenspektrum von Beratung, Planung, Bau, Informatik und Kommunikation. Unsere rund 400 Mitarbeitenden in der Schweiz erarbeiten Lösungen für die Herausforderungen unseres intensiv genutzten Lebensraums. Seit 1981 leisten wir so relevante Beiträge zu einer nachhaltigen Entwicklung. Begeistert für gemeinsame Ziele Wir fördern die fachliche und persönliche Weiterbildung durch intensiven Austausch, Kurse und Vorträge. Du findest bei uns grossen Spielraum für Initiative und Entwicklung. Wir bieten dir flexible Arbeitsmodelle mit Jahresarbeitszeit. Bei uns bist du vom ersten Tag an gefordert und bestmöglich unterstützt. Weitere Informationen Silvan Rosser Teamleiter Energie und Mobilität Telefon +41 44 395 13 11 Wir freuen uns auf deine Bewerbung an Vivien Huber Human Resources Tel: +41 44 395 16 16",On-site,2026-04-13T05:02:50+02:00,https://www.jobs.ch/en/vacancies/detail/b3fa716e-ef82-4da0-ae70-51aaa2a2e84b/,b3fa716e-ef82-4da0-ae70-51aaa2a2e84b
Engineering/Watches,108,Servicetechniker*in mit Potenzial in der Region Zürich (m/w/d) 80-100%,Schindler Aufzüge AG,Zürich,,"Über zwei Milliarden Menschen vertrauen täglich auf Schindler. Unsere langjährige Erfahrung und Innovationskraft machen uns zur Nummer eins im Schweizer Aufzugs- und Fahrtreppengeschäft. Als Teil der Schindler Familie gestaltest du Orte für alle barrierefreier, inklusiver und nachhaltiger. Wir kombinieren Innovation, Sicherheit sowie Inklusion und Diversität innerhalb des Unternehmens. Werde Teil unserer 150-jährigen Erfolgsgeschichte und gestalte die Zukunft der Mobilität mit. Gemeinsam ein Stockwerk nach oben als Servicetechniker*in mit Potenzial in der Region Zürich (m/w/d) 80-100% Selbstständige Planung und Ausführung von Wartungsarbeiten nach vorgegebenem Turnus Behebung von Störungen Ausführung von kleineren Reparaturen Interessante Piketteinsätze Kundenkommunikation Abgeschlossene Berufslehre im mechanischen, elektrischen oder hydraulischen Bereich (z. B. Polymechaniker*in, Automechaniker*in, Anlagen- und Apparatebauer*in oder Elektroinstallateur*in) Einige Jahre Berufserfahrung, idealerweise mit Kundenkontakt Tadellose Umgangsformen und hohe Lernbereitschaft Gute Kenntnisse der Gebietssprache, weitere Sprachen von Vorteil Gültiger Führerschein - ohne geht's nicht tbd",On-site,2026-04-18T19:56:46+02:00,https://www.jobs.ch/en/vacancies/detail/1b2b8e1f-dbc8-4668-96db-ab352aa5521b/,1b2b8e1f-dbc8-4668-96db-ab352aa5521b
Engineering/Watches,108,Automaticien CFC,Accès Personnel SA,Lausanne,,"\u003Cp\u003ENous sommes à la recherche de professionnels passionnés et engagés pour rejoindre nos équipes dynamiques.\u003C/p\u003E \u003Cp\u003EChez Gi Group, nous croyons en l'innovation, en la collaboration et en l'excellence. Chaque candidat représente pour nous une source unique de compétences et de talents.\u003C/p\u003E \u003Cp\u003ERejoins?nous dans notre quête constante de performance ! Nous sommes impatients de découvrir comment ton expertise peut contribuer à notre succès commun.\u003C/p\u003E \u003Cp\u003ENous recherchons actuellement pour l'un de nos clients, acteur majeur dans le domaine de l'automation industrielle, un :\u003C/p\u003E \u003Cp\u003E \u003C/p\u003E \u003Cp\u003E \u003Cstrong\u003EAutomaticien CFC\u003C/strong\u003E \u003C/p\u003E \u003Cp\u003E \u003Cstrong\u003EVos tâches\u003C/strong\u003E \u003C/p\u003E \u003Cul\u003E \u003Cli\u003EProgrammation, mise en service et maintenance de systèmes automatisés\u003C/li\u003E \u003Cli\u003EDiagnostic et résolution de pannes électriques, électroniques et logicielles\u003C/li\u003E \u003Cli\u003ELecture et modification de schémas électriques et plans techniques\u003C/li\u003E \u003Cli\u003ECâblage, montage et intégration de composants d'automation\u003C/li\u003E \u003Cli\u003ERéalisation de tests, contrôles fonctionnels et mises en conformité\u003C/li\u003E \u003Cli\u003ERédaction des rapports d'intervention et documentation technique\u003C/li\u003E \u003Cli\u003ECollaboration étroite avec les ingénieurs, techniciens et équipes de production\u003C/li\u003E \u003C/ul\u003E \u003Cp\u003E \u003Cstrong\u003EVotre profil\u003C/strong\u003E \u003C/p\u003E \u003Cul\u003E \u003Cli\u003ECFC d'automaticien ou formation jugée équivalente\u003C/li\u003E \u003Cli\u003EExpérience confirmée dans l'automation industrielle ou la maintenance d'installations automatisées\u003C/li\u003E \u003Cli\u003EExcellentes connaissances en électricité, électronique, pneumatique et programmation (PLC)\u003C/li\u003E \u003Cli\u003ESens de l'organisation, autonomie et rigueur\u003C/li\u003E \u003Cli\u003EEsprit d'équipe et bon relationnel\u003C/li\u003E \u003Cli\u003EMaîtrise du français\u003C/li\u003E \u003C/ul\u003E \u003Cp\u003E \u003Cstrong\u003EVotre candidature\u003C/strong\u003E \u003C/p\u003E \u003Cp\u003ESi tu es prêt à relever un nouveau défi et à rejoindre une entreprise qui valorise ses collaborateurs, envoie?nous ton CV en mentionnant le poste souhaité.\u003C/p\u003E",On-site,2026-04-19,https://www.jobs.ch/en/vacancies/detail/e059b397-d8e1-448a-9c22-3ae979e951ce/,e059b397-d8e1-448a-9c22-3ae979e951ce
Engineering/Watches,108,Horloger H/F au T2/Emboitage,OK JOB SA,Genève,,"Pour le compte de notre client, nous recherchons un(e) Horloger au T2/emboitage - Pose Cadran/aiguillage Horloger H/F au T2/Emboitage CFC Horloger ou équivalent 1ère expérience professionnelle réussie en atelier de production en emboitage Excellente dextérité Capacité à suivre des cadences soutenues Disponible de suite IMPERATIF Dans le cadre de vos fonctions, vous serez en charge de l'emboitage de différents calibres en atelier de production. Rue Michel-Roset 2 1201 Genève",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/1c38e18d-b995-42aa-b402-f89f6c255893/,1c38e18d-b995-42aa-b402-f89f6c255893
Engineering/Watches,108,Contrôleuse esthétique (h/f),OK JOB SA,Le Locle,,"Nous recherchons pour notre client, sous-traitant horloger leader dans son secteur d'activité, d'une contrôleuse esthétique confirmée en habillage horloger (h/f) pour renforcer leur équipe. Contrôleuse esthétique (h/f) Vous avez une expérience confirmée en contrôle de composants d'habillage horloger (indispensable) de plus de 3 ans en manufacture ou sous-traitance. Autonome, soigneuse, rapide et efficace vous avez un bon esprit d'équipe ainsi qu'une grande motivation pour relever de nouveaux défis au sein d'une entreprise innovante. Assurer le contrôle et le visitage esthétique des éléments de la boite de montre et du bracelet en acier et en métaux précieux anisi que la gestion des non-conformités et son suivi. Effectuer la lecture de plans, saisie des données de composants réceptionnés et participer à l'amélioration continue. av Léopold-Robert 36 2300 La Chaux-de-Fonds",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/eb732698-fafe-4bed-ada9-afbbe8720aed/,eb732698-fafe-4bed-ada9-afbbe8720aed
Engineering/Watches,108,VERNISSEUR (H/F),Accès Personnel SA,Genève,CHF 47600 - 87600 (jobs.ch estimate),"""Accès Personnel recrute et reconnaît tous les talents"" Pour l'un de nos client, nous recherchons un VERNISSEUR (H/F) Missions : -Réaliser les opérations de vernissage sur cadrans selon les procédures établies -Préparer les surfaces avant application (nettoyage, contrôle visuel) -Appliquer les vernis en respectant les standards de qualité et d’esthétique -Assurer le suivi des opérations de séchage -Effectuer les contrôles visuels et dimensionnels des pièces- -Respecter les consignes de sécurité et les exigences qualité Profil recherché : -Expérience confirmée en vernissage cadrans ou dans un poste similaire en horlogerie -Bonne dextérité et sens du détail -Rigueur, minutie et autonomie -Habitué(e) à travailler dans un environnement exigeant (qualité/esthétique) -Disponible rapidement 15 Rue Eugène Marziano 1227 Acacias",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/f88da828-ae46-4c69-b317-f2c74ea42eca/,f88da828-ae46-4c69-b317-f2c74ea42eca
Engineering/Watches,108,Mécanicien Régleur CNC H/F,Actual Switzerland,Genève,,"Nous recherchons pour l'un de nos clients sur la région genevoise: En tant que Mécanicien Régleur, vous serez responsable de la bonne exécution des tâches au sein de l'atelier. Mécanicien Régleur CNC H/F Description du poste: • Réglage et Mise en train : Préparation, montage des outils et réglage des machines CNC sur des composants horlogers réalisés dans des matières précieuses et spécifiques (carrure, fond, lunette, bracelet, etc.) sur différentes CNC (Willemin 408MT / S2 / 508MT2 / Robodrill / Bumotec). • Programmation : Modifications légères de programmes et optimisation des paramètres de coupe (ISO/Fanuc).• • Contrôle Qualité : Auto-contrôle rigoureux en cours de production à l’aide d’outils de mesure conventionnels (micromètre, comparateur) et optiques (Keyence). • Maintenance : Entretien de premier niveau des équipements et changement des plaquettes/outils. • Respect des process : Application stricte des critères esthétiques Profil recherché : • Formation : CFC de Mécanicien de production, polymécanicien, Micro-mécanicien ou titre jugé équivalent diplôme en Usinage Baccalauréat ou BTS. • Expérience : Minimum 3 à 5 ans d'expérience confirmée dans le réglage CNC, idéalement dans le secteur horloger genevois. • Compétences techniques : Lecture de plans complexes et maîtrise des tolérances géométriques fines, code iso . • Soft Skills : Orienté solutions et amélioration continue, patience, esprit d'équipe et une sensibilité naturelle pour le produit fini de luxe. Rue de Lyon 120 1202 Genève",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/bbadca5b-948d-4601-a58b-f4864e7a851a/,bbadca5b-948d-4601-a58b-f4864e7a851a
Engineering/Watches,108,Opérateur en mécanique (H/F),Mse Personnel Service,Genève,,"Et si votre prochaine mission devenait une vraie carrière horlogère ? Pour une manufacture horlogère reconnue, vous participez en tant que Opérateur en mécanique (H/F) Vos responsabilités : Vous serez amenés à effectuer la mise en route des machines, le chargement-déchargement de ces dernières, le suivi de production, la maintenance 1er niveau, et diverses opérations selon les postes de travail (émerisage, tribofinition, microbillage, lavage,…). Votre profil : Vous disposez d’une formation en mécanique (CFC de mécanicien automobile, mécatronicien, mécanicien en maintenance automobile, carrossier, etc.) et/ou d’une expérience en mécanique générale. Les horaires en équipe ne vous font pas peur (2*8 et/ou 3*8) Vous faites preuve d’un sens aigu du détail et accordez une importance particulière à la réalisation d’un travail de haute qualité Parce qu’un recrutement ne se limite pas à un contrat, MSE Personnel accompagne chaque talent vers une évolution durable et sur mesure. Prêt·e à écrire une nouvelle histoire ? Postulez dès maintenant ! Découvrez également d’autres opportunités sur notre site internet - www.mse-personnel.com Route des Jeunes 35 1227 Carouge GE",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/bdc7e5d2-b43f-4cc6-a368-5963adae02ad/,bdc7e5d2-b43f-4cc6-a368-5963adae02ad
Engineering/Watches,108,Mechanical Technician,Leclanché e-Mobility SA,Neuchâtel,,"\u003Cp\u003EDans ce poste, vous aurez la charge d'effectuer la mise en train de systèmes complexes.\u003Cbr /\u003ECDI - Taux 100%\u003C/p\u003E \u003Ch1\u003EMechanical Technician\u003C/h1\u003E \u003Cp\u003EProfil souhaité :\u003Cbr /\u003E \u003Cbr /\u003E \u003C/p\u003E \u003Cul\u003E \u003Cli\u003ECFC Polymécanicien ou jugé équivalent\u003C/li\u003E \u003Cli\u003EPremière expérience dans un domaine similaire\u003C/li\u003E \u003Cli\u003ECapable de lire et d'interpréter des dessins techniques 2D/3D\u003C/li\u003E \u003Cli\u003EFlexibilité à effectuer des déplacements, à hauteur de maximum 25% par année\u003C/li\u003E \u003Cli\u003EBon état d'esprit\u003C/li\u003E \u003Cli\u003EPermis de conduire\u003C/li\u003E \u003Cli\u003ELangues : français, anglais (B1)\u003C/li\u003E \u003C/ul\u003E Responsabilités principales :\u003Cbr /\u003E \u003Cul\u003E \u003Cli\u003EPrémonter les machines de base et les unités inhérentes\u003C/li\u003E \u003Cli\u003EMontage/réglages et mise en train des systèmes \u003C/li\u003E \u003Cli\u003EApporter un support au Customer Service\u003C/li\u003E \u003C/ul\u003E \u003Cbr /\u003ENous vous offrons :\u003Cbr /\u003E \u003Cul\u003E \u003Cli\u003EUn poste à la hauteur de vos ambitions, avec possibilité de progression au sein d'une société attentive aux besoins de formation continue de ses collaborateurs\u003C/li\u003E \u003Cli\u003EUn équilibre vie privée / vie professionnelle\u003C/li\u003E \u003C/ul\u003E",On-site,2026-04-19,https://www.jobs.ch/en/vacancies/detail/86cbd509-76b7-423e-9f28-b8945ea027bf/,86cbd509-76b7-423e-9f28-b8945ea027bf
Engineering/Watches,108,Chef·fe d'équipe électrique,HYDRO Exploitation SA,Le Châtelard-Village,,"HYDRO Exploitation SA est un prestataire de services de premier plan actif principalement dans l'exploitation et la maintenance d'aménagements de production électrique. Sous un même toit, nous réunissons l'ensemble des compétences spécifiques à notre métier, du personnel de maintenance à l'ingénierie. Nous exploitons un parc d'ouvrages comprenant plus de 40 centrales hydroélectriques d'une puissance installée d'environ 22% du parc hydroélectrique suisse (25% avec le pompage). Ensemble, ces aménagements produisent près de 16% de l'énergie hydroélectrique suisse. Grâce à notre savoir-faire unique, nous proposons des prestations à haute valeur ajoutée répondant aux besoins variés de nos clients, ainsi qu'aux standards de qualité les plus exigeants. Notre portefeuille de services s'adresse aux entreprises électriques, aux collectivités publiques, aux entreprises de transport de même qu'aux industries. Nous sommes principalement actifs en Suisse et intervenons ponctuellement à l'étranger. Chef·fe d'équipe électrique Lieu de travail : Usine de Nant de Drance, Le Châtelard-Village, commune de Finhaut (VS) Votre mission : En tant que chef·fe d'équipe électrique, vous encadrez et soutenez la disponibilité, la fiabilité et la sécurité des équipements électriques de la centrale de Nant de Drance. Vos responsabilités : Réaliser les travaux de maintenance ainsi que ceux liés à la réhabilitation et au renouvellement des installations Soutenir et suppléer le responsable électrique dans l'organisation, la planification et la direction des travaux de maintenance et de réhabilitation électrique Conduire les travaux et le personnel sur les chantiers à charge Etablir les commandes de matériel et d'outillage Garantir le suivi de la documentation technique des installations dans le domaine d'activité Participer activement à la sécurité des personnes, des biens et de l'environnement et veiller à l'application et le respect des directives et mesures de sécurité Assurer un service de piquet (moyenne de 6 semaines / an) Vos compétences : CFC d'installateur·trice-électricien·nne, d'automaticien·nne ou métier jugé équivalent Brevet fédéral d'agent·e de maintenance ou volonté de le faire Expérience de 3 à 5 ans dans un aménagement hydroélectrique, dans la production industrielle ou dans le domaine de la haute tension, un atout Expérience dans la gestion d'équipe Autonomie et sens des responsabilités Résistance au stress, flexibilité et capacité à travailler en équipe Langue maternelle française avec de bonnes connaissances d'une deuxième langue Nous offrons des conditions de travail attractives et une ambiance agréable, soutenues par des valeurs d'entreprise. Dans un environnement stimulant, vous avez la possibilité de contribuer au fonctionnement et au développement d'HYDRO. Si ce défi vous intéresse, faites nous parvenir votre dossier de candidature complet (Lettre de motivation, CV, diplômes, attestations) via notre portail en ligne. Délai : 14 mai 2026. Pour plus d'informations, l'équipe RH se tient à votre disposition : Écrire un email Rue de l'Industrie 10 1950 Sion",On-site,2026-04-19T02:00:10+02:00,https://www.jobs.ch/en/vacancies/detail/ca5c0afc-d631-4199-ba4e-27a0fcbeac64/,ca5c0afc-d631-4199-ba4e-27a0fcbeac64
